Name,iso,counter,year,id,PPG stock,PPG Bi,PPG bonds,PPG multi,PPG Off,PPG Prv,Multilateral ($ million),Bilateral ($ million),Bonds ($ million),Other private ($ million),INT ($ million),AMT ($ million),PPG stock ($ million)
Armenia,ARM,World,2022,ARM2022,..,..,0.00,..,..,..,3297.52,1241.95,1733.04,47.29,161.92,256.09,6319.80
Armenia,ARM,World,2023,ARM2023,..,..,0.00,..,..,..,0.00,0.00,0.00,0.00,233.68,309.08,0.00
Armenia,ARM,World,2024,ARM2024,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,World,2025,ARM2025,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,World,2026,ARM2026,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,World,2027,ARM2027,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,World,2028,ARM2028,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Armenia,ARM,World,2029,ARM2029,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,World,2000,AZE2000,794476706.40,332794605.50,0.00,323577713.30,656372318.80,138104387.60,323.58,332.79,0.00,138.10,32.26,14.15,794.48
Azerbaijan,AZE,World,2001,AZE2001,829122891.10,377957478.70,0.00,344376697.40,722334176.10,106788715.00,344.38,382.39,0.00,106.79,17.64,49.10,833.55
Azerbaijan,AZE,World,2002,AZE2002,1049156880.00,518923624.60,0.00,431614258.00,950537882.60,98618997.40,431.61,528.91,0.00,98.62,11.07,53.10,1059.14
Azerbaijan,AZE,World,2003,AZE2003,1274247695.70,629628254.90,0.00,560163571.50,1189791826.40,84455869.30,560.16,647.77,0.00,84.46,13.61,66.74,1292.39
Azerbaijan,AZE,World,2004,AZE2004,1354122064.10,652675007.90,0.00,630004991.90,1282679999.80,71442064.30,630.00,676.02,0.00,71.44,15.58,53.87,1377.47
Azerbaijan,AZE,World,2005,AZE2005,1490648700.40,586803698.30,0.00,629537178.20,1216340876.50,274307823.90,629.54,609.84,0.00,274.31,19.65,54.55,1513.69
Azerbaijan,AZE,World,2006,AZE2006,1807462903.80,637220535.60,0.00,732552913.20,1369773448.80,437689455.00,732.55,661.04,0.00,437.69,31.76,64.17,1831.28
Azerbaijan,AZE,World,2007,AZE2007,2278380628.50,673939526.80,0.00,954744087.10,1628683613.90,649697014.60,954.74,699.29,0.00,649.70,72.06,64.26,2303.73
Azerbaijan,AZE,World,2008,AZE2008,2711815551.90,819039409.30,0.00,1130468590.90,1949508000.20,762307551.70,1130.47,851.20,0.00,762.31,78.34,149.85,2743.98
Azerbaijan,AZE,World,2009,AZE2009,3337166120.20,828697864.20,0.00,1458503224.30,2287201088.50,1049965031.70,1440.19,859.88,0.00,1068.28,55.30,213.17,3368.35
Azerbaijan,AZE,World,2010,AZE2010,3812059993.30,888232216.20,0.00,1758174439.70,2646406655.90,1165653337.40,1738.29,922.30,0.00,1185.54,65.32,234.30,3846.13
Azerbaijan,AZE,World,2011,AZE2011,4715542056.10,1091697037.20,0.00,2206675796.50,3298372833.70,1417169222.40,2187.42,1126.17,0.00,1436.42,81.90,256.95,4750.01
Azerbaijan,AZE,World,2012,AZE2012,6191499584.40,1259047667.40,500000000.00,2858690635.70,4117738303.10,2073761281.30,2839.06,1288.89,500.00,1593.39,113.58,264.14,6221.34
Azerbaijan,AZE,World,2013,AZE2013,6583445069.50,1257488924.70,500000000.00,3036044667.00,4293533591.70,2289911477.80,3015.52,1281.11,500.00,1810.43,119.03,721.98,6607.06
Azerbaijan,AZE,World,2014,AZE2014,8403975646.20,1150069024.10,2250000000.00,3401948638.90,4552017663.00,3851957983.20,3383.88,1169.89,2250.00,1620.02,123.05,570.30,8423.79
Azerbaijan,AZE,World,2015,AZE2015,8711627149.80,1073446344.50,2250000000.00,3722273093.30,4795719437.80,3915907712.00,3706.07,1092.49,2250.00,1682.11,208.20,583.71,8730.67
Azerbaijan,AZE,World,2016,AZE2016,10624469897.60,1056585291.60,3250000000.00,4587148791.30,5643734082.90,4980735814.70,4571.75,1075.41,3250.00,1746.13,258.99,736.10,10643.30
Azerbaijan,AZE,World,2017,AZE2017,12470060085.40,1092833387.70,3750000000.00,5568674619.30,6661508007.00,5808552078.40,5672.31,1111.46,3750.00,2074.91,330.07,1262.75,12608.69
Azerbaijan,AZE,World,2018,AZE2018,13956314841.30,1096143134.20,3750000000.00,5788959887.40,6885103021.60,7071211819.70,6128.56,1114.25,3750.00,3335.66,460.77,1640.35,14328.47
Azerbaijan,AZE,World,2019,AZE2019,13979288112.00,1234122227.40,3750000000.00,6083734675.60,7317856903.00,6661431209.00,6566.31,1255.99,3750.00,3102.69,518.65,1016.43,14674.99
Azerbaijan,AZE,World,2020,AZE2020,14000260943.30,1336572771.40,3750000000.00,5896773401.50,7233346172.90,6766914770.40,6483.94,1354.09,3750.00,3078.65,496.03,865.91,14666.68
Azerbaijan,AZE,World,2021,AZE2021,13020359450.10,1195134404.60,3750000000.00,5495628962.90,6690763367.50,6329596082.60,6083.88,1181.77,3750.00,2607.82,402.71,1407.54,13623.47
Azerbaijan,AZE,World,2022,AZE2022,..,..,0.00,..,..,..,5641.42,1015.97,4050.00,2203.58,447.70,969.16,12910.97
Azerbaijan,AZE,World,2023,AZE2023,..,..,0.00,..,..,..,0.00,0.00,0.00,0.00,675.02,1002.03,0.00
Azerbaijan,AZE,World,2024,AZE2024,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,World,2025,AZE2025,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,World,2026,AZE2026,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,World,2027,AZE2027,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,World,2028,AZE2028,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Azerbaijan,AZE,World,2029,AZE2029,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,World,2000,BGD2000,14989457889.50,3810183379.50,0.00,11002842446.40,14813025825.90,176432063.60,11002.84,3810.18,0.00,176.43,165.39,488.66,14989.46
Bangladesh,BGD,World,2001,BGD2001,14410233960.60,3458521446.70,0.00,10729362265.30,14187883712.00,222350248.60,10729.36,3458.52,0.00,222.35,158.20,424.76,14410.23
Bangladesh,BGD,World,2002,BGD2002,15980821849.90,3655143806.00,0.00,12104761968.80,15759905774.80,220916075.10,12104.76,3655.14,0.00,220.92,157.26,447.35,15980.82
Bangladesh,BGD,World,2003,BGD2003,17679803154.00,3875133600.80,0.00,13595758162.70,17470891763.50,208911390.50,13595.76,3875.13,0.00,208.91,159.11,412.16,17679.80
Bangladesh,BGD,World,2004,BGD2004,18698272322.60,3773541424.30,0.00,14726629149.90,18500170574.20,198101748.40,14726.63,3773.54,0.00,198.10,175.35,451.85,18698.27
Bangladesh,BGD,World,2005,BGD2005,17438901410.00,3215039336.50,0.00,14047950828.80,17262990165.30,175911244.70,14047.95,3215.04,0.00,175.91,198.85,574.84,17438.90
Bangladesh,BGD,World,2006,BGD2006,18435555272.70,3329722770.10,0.00,14950583348.00,18280306118.10,155249154.60,14950.58,3329.72,0.00,155.25,167.48,481.71,18435.56
Bangladesh,BGD,World,2007,BGD2007,19433498590.10,2975194061.10,0.00,16318536912.00,19293730973.10,139767617.00,16318.54,2975.19,0.00,139.77,179.78,729.46,19433.50
Bangladesh,BGD,World,2008,BGD2008,20273562501.90,2919742873.90,0.00,17297871678.20,20217614552.10,55947949.80,17297.87,2919.74,0.00,55.95,202.89,631.32,20273.56
Bangladesh,BGD,World,2009,BGD2009,21184650224.60,2763212217.00,0.00,18378413037.90,21141625254.90,43024969.70,18378.41,2763.21,0.00,43.02,196.92,699.64,21184.65
Bangladesh,BGD,World,2010,BGD2010,21145542685.20,2666128989.10,0.00,18463284183.70,21129413172.80,16129512.40,18463.28,2666.13,0.00,16.13,195.04,723.85,21145.54
Bangladesh,BGD,World,2011,BGD2011,22217936348.90,3519559757.40,0.00,18691478816.20,22211038573.60,6897775.30,18691.48,3519.56,0.00,6.90,251.48,950.54,22217.94
Bangladesh,BGD,World,2012,BGD2012,24196786408.20,3829844564.10,873750000.00,19493191844.10,23323036408.20,873750000.00,19493.19,3829.84,873.75,0.00,288.07,981.56,24196.79
Bangladesh,BGD,World,2013,BGD2013,25033637366.20,3958322660.80,946493000.00,20107047095.50,24065369756.30,968267609.90,20108.09,3958.32,946.49,21.77,300.83,1240.79,25034.68
Bangladesh,BGD,World,2014,BGD2014,26538418314.40,4164921162.00,1115210000.00,20623001853.00,24787923015.00,1750495299.40,20626.73,4164.92,1115.21,635.29,342.38,1267.46,26542.15
Bangladesh,BGD,World,2015,BGD2015,27093973482.90,4358088498.90,1091551000.00,20364249708.30,24722338207.20,2371635275.70,20374.01,4358.09,1091.55,1280.08,306.34,989.01,27103.74
Bangladesh,BGD,World,2016,BGD2016,29079578693.10,5160869069.70,1156970000.00,21130527546.70,26291396616.40,2788182076.70,21146.21,5160.87,1156.97,1631.21,336.15,892.35,29095.26
Bangladesh,BGD,World,2017,BGD2017,35255808722.60,7513996606.70,1270969000.00,23884745229.90,31398741836.60,3857066886.00,23911.66,7514.00,1270.97,2586.10,494.59,992.77,35282.72
Bangladesh,BGD,World,2018,BGD2018,41285379241.50,11368003820.80,1432515000.00,25392658000.70,36760661821.50,4524717420.00,25429.12,11368.00,1432.52,3092.20,528.37,1179.90,41321.84
Bangladesh,BGD,World,2019,BGD2019,46375634489.20,13866490252.00,1568622000.00,27691236129.00,41557726381.00,4817908108.20,27732.18,13866.49,1568.62,3249.29,656.61,1250.01,46416.58
Bangladesh,BGD,World,2020,BGD2020,54786721715.70,18336929391.90,1736082000.00,31137078538.80,49474007930.70,5312713785.00,31180.74,18336.93,1736.08,3576.63,707.33,1306.69,54830.39
Bangladesh,BGD,World,2021,BGD2021,62425212623.70,23701439033.30,1675360000.00,33338134882.80,57039573916.10,5385638707.60,33381.57,21497.94,1675.36,5918.62,797.77,1981.07,62473.50
Bangladesh,BGD,World,2022,BGD2022,..,..,0.00,..,..,..,35100.84,25300.79,1266.31,5940.54,819.05,2582.69,67608.48
Bangladesh,BGD,World,2023,BGD2023,..,..,0.00,..,..,..,0.00,0.00,0.00,0.00,1951.10,2990.99,0.00
Bangladesh,BGD,World,2024,BGD2024,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,World,2025,BGD2025,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,World,2026,BGD2026,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,World,2027,BGD2027,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,World,2028,BGD2028,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Bangladesh,BGD,World,2029,BGD2029,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,World,2000,BLR2000,688889604.70,253429270.00,0.00,216673852.80,470103122.80,218786481.90,216.67,253.43,0.00,218.79,37.66,134.31,688.89
Belarus,BLR,World,2001,BLR2001,664306430.10,230725968.10,0.00,182691084.70,413417052.80,250889377.30,182.69,230.73,0.00,250.89,45.97,143.29,664.31
Belarus,BLR,World,2002,BLR2002,748625955.70,300145085.20,0.00,166087598.90,466232684.10,282393271.60,166.09,300.15,0.00,282.39,36.33,123.56,748.63
Belarus,BLR,World,2003,BLR2003,709994979.80,293158928.30,0.00,146167329.00,439326257.30,270668722.50,146.17,293.16,0.00,270.67,31.55,138.15,709.99
Belarus,BLR,World,2004,BLR2004,744358801.30,398565256.80,0.00,123964259.90,522529516.70,221829284.60,123.96,398.57,0.00,221.83,36.28,179.23,744.36
Belarus,BLR,World,2005,BLR2005,785547738.50,512088939.10,0.00,81438975.20,593527914.30,192019824.20,81.44,512.09,0.00,192.02,38.83,177.20,785.55
Belarus,BLR,World,2006,BLR2006,841892794.90,517147577.20,0.00,64891792.00,582039369.20,259853425.70,64.89,517.15,0.00,259.85,44.74,171.40,841.89
Belarus,BLR,World,2007,BLR2007,3457260367.90,2023361138.80,19397000.00,52311000.00,2075672138.80,1381588229.10,52.31,2023.36,19.40,1362.19,49.32,252.74,3457.26
Belarus,BLR,World,2008,BLR2008,5438555605.30,3496974516.10,19397000.00,50178000.00,3547152516.10,1891403089.20,50.18,3496.97,19.40,1872.01,181.70,183.38,5438.56
Belarus,BLR,World,2009,BLR2009,6241990365.60,4432938866.40,19397000.00,261344000.00,4694282866.40,1547707499.20,261.34,4432.94,19.40,1528.31,114.98,458.05,6241.99
Belarus,BLR,World,2010,BLR2010,8014341212.30,5433801504.90,1019397000.00,294907000.00,5728708504.90,2285632707.40,294.91,5433.80,1019.40,1266.24,127.91,462.78,8014.34
Belarus,BLR,World,2011,BLR2011,10615610548.40,5739051293.90,1800000000.00,2642654300.00,8381705593.90,2233904954.50,2642.65,5739.05,1800.00,433.90,460.39,1318.41,10615.61
Belarus,BLR,World,2012,BLR2012,12559064333.20,5258678584.70,1800000000.00,2204622544.00,7463301128.70,5095763204.50,2204.62,5258.68,1800.00,3295.76,729.78,2656.33,12559.06
Belarus,BLR,World,2013,BLR2013,14622199930.00,6463987103.70,1800000000.00,3271595197.40,9735582301.10,4886617628.90,3271.60,6463.99,1800.00,3086.62,602.47,1063.74,14622.20
Belarus,BLR,World,2014,BLR2014,15635829771.90,8795212178.20,1800000000.00,3145271131.10,11940483309.30,3695346462.60,3145.27,8795.21,1800.00,1895.35,703.83,2099.34,15635.83
Belarus,BLR,World,2015,BLR2015,15837014947.90,10167215564.60,800000000.00,2837609267.80,13004824832.40,2832190115.50,2837.61,10167.22,800.00,2032.19,780.65,2482.97,15837.01
Belarus,BLR,World,2016,BLR2016,18141781860.30,10710276649.40,800000000.00,3360252336.20,14070528985.60,4071252874.70,3360.25,10710.28,800.00,3271.25,745.09,2313.76,18141.78
Belarus,BLR,World,2017,BLR2017,20988207617.80,12031892174.80,2200000000.00,3942381550.90,15974273725.70,5013933892.10,3942.38,12031.89,2200.00,2813.93,868.27,1680.02,20988.21
Belarus,BLR,World,2018,BLR2018,19987666289.80,12684848144.80,2000000000.00,3809968375.00,16494816519.80,3492849770.00,3809.97,12684.85,2000.00,1492.85,1022.42,3454.95,19987.67
Belarus,BLR,World,2019,BLR2019,19511439288.20,13114575916.80,2161536013.60,3480494109.20,16595070026.00,2916369262.20,3480.49,13114.58,2161.54,754.83,1015.37,2562.83,19511.44
Belarus,BLR,World,2020,BLR2020,20270019163.90,13115477567.30,3520725015.20,3594992364.50,16710469931.80,3559549232.10,3594.99,13115.48,3520.73,38.82,891.62,2712.31,20270.02
Belarus,BLR,World,2021,BLR2021,19979290963.30,12758578533.70,3519205816.00,3678061793.60,16436640327.30,3542650636.00,3678.06,12758.58,3519.21,23.44,852.91,1938.08,19979.29
Belarus,BLR,World,2022,BLR2022,..,..,0.00,..,..,..,3619.79,12304.04,3392.17,13.25,862.20,2536.71,19329.25
Belarus,BLR,World,2023,BLR2023,..,..,0.00,..,..,..,0.00,0.00,0.00,0.00,1222.33,3354.61,0.00
Belarus,BLR,World,2024,BLR2024,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,World,2025,BLR2025,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,World,2026,BLR2026,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,World,2027,BLR2027,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,World,2028,BLR2028,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Belarus,BLR,World,2029,BLR2029,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,World,2000,BLZ2000,556589197.00,112668650.70,74941000.00,139074940.50,251743591.20,304845605.80,139.07,112.67,74.94,229.90,31.61,41.18,556.59
Belize,BLZ,World,2001,BLZ2001,648647744.60,117006732.00,71870000.00,164809640.70,281816372.70,366831371.90,164.81,117.01,71.87,294.96,45.99,48.15,648.65
Belize,BLZ,World,2002,BLZ2002,779301528.20,125222422.70,210867000.00,185249163.40,310471586.10,468829942.10,185.25,125.22,210.87,257.96,47.08,139.45,779.30
Belize,BLZ,World,2003,BLZ2003,954156887.20,132162450.50,307890000.00,212832436.70,344994887.20,609162000.00,212.83,132.16,307.89,301.27,65.07,86.08,954.16
Belize,BLZ,World,2004,BLZ2004,936756577.40,143800171.70,374515000.00,229173405.70,372973577.40,563783000.00,229.17,143.80,374.52,189.27,72.46,254.46,936.76
Belize,BLZ,World,2005,BLZ2005,990731204.90,163865650.20,481507000.00,225889554.70,389755204.90,600976000.00,225.89,163.87,481.51,119.47,72.86,155.46,990.73
Belize,BLZ,World,2006,BLZ2006,1019586984.00,221265471.00,465723000.00,228755513.00,450020984.00,569566000.00,228.76,221.27,465.72,103.84,64.43,72.74,1019.59
Belize,BLZ,World,2007,BLZ2007,1039945812.00,174796918.10,24378000.00,244422893.90,419219812.00,620726000.00,244.42,174.80,24.38,596.35,64.03,585.07,1039.95
Belize,BLZ,World,2008,BLZ2008,1021346555.10,173582335.60,21997000.00,231154219.50,404736555.10,616610000.00,231.15,173.58,22.00,594.61,48.59,52.42,1021.35
Belize,BLZ,World,2009,BLZ2009,1036856715.90,181724114.80,20957000.00,250746559.10,432470673.90,604386042.00,250.75,181.72,20.96,583.43,45.27,50.74,1036.86
Belize,BLZ,World,2010,BLZ2010,1018915831.70,171205938.40,20957900.00,253822318.30,425028256.70,593887575.00,253.82,171.21,20.96,572.93,47.14,49.22,1018.92
Belize,BLZ,World,2011,BLZ2011,1014198645.30,171653920.00,20958000.00,259289725.30,430943645.30,583255000.00,259.29,171.65,20.96,562.30,48.04,40.50,1014.20
Belize,BLZ,World,2012,BLZ2012,984734605.80,169335256.60,2957900.00,267211430.20,436546686.80,548187919.00,267.21,169.34,2.96,545.23,40.05,53.69,984.73
Belize,BLZ,World,2013,BLZ2013,1052738470.70,239971153.40,526502100.00,285471227.30,525442380.70,527296090.00,285.47,239.97,526.50,0.79,21.78,89.27,1052.74
Belize,BLZ,World,2014,BLZ2014,1101355305.10,283871145.80,526502000.00,290717159.30,574588305.10,526767000.00,290.72,283.87,526.50,0.27,37.12,37.21,1101.36
Belize,BLZ,World,2015,BLZ2015,1153490893.80,320408065.90,526502000.00,306580827.90,626988893.80,526502000.00,306.58,320.41,526.50,0.00,37.43,39.56,1153.49
Belize,BLZ,World,2016,BLZ2016,1176748499.20,333720088.50,526502000.00,316526410.70,650246499.20,526502000.00,316.53,333.72,526.50,0.00,41.82,43.01,1176.75
Belize,BLZ,World,2017,BLZ2017,1230933304.10,343853108.00,526502000.00,335578196.10,679431304.10,551502000.00,335.58,343.85,526.50,25.00,41.55,44.44,1230.93
Belize,BLZ,World,2018,BLZ2018,1259676958.30,357801262.80,526502000.00,348373695.50,706174958.30,553502000.00,348.37,357.80,526.50,27.00,43.32,42.25,1259.68
Belize,BLZ,World,2019,BLZ2019,1285549805.70,366322518.60,526502000.00,367725287.10,734047805.70,551502000.00,367.73,366.32,526.50,25.00,49.73,43.95,1285.55
Belize,BLZ,World,2020,BLZ2020,1408403247.80,392436902.50,563460000.00,428935345.30,821372247.80,587031000.00,428.94,392.44,563.46,23.57,32.25,43.17,1408.40
Belize,BLZ,World,2021,BLZ2021,1276447825.90,386997000.00,17300000.00,485293825.90,872290825.90,404157000.00,485.29,387.00,17.30,386.86,16.59,596.63,1276.45
Belize,BLZ,World,2022,BLZ2022,..,..,0.00,..,..,..,506.58,388.68,17.30,386.86,30.65,40.98,1299.42
Belize,BLZ,World,2023,BLZ2023,..,..,0.00,..,..,..,0.00,0.00,0.00,0.00,47.44,105.89,0.00
Belize,BLZ,World,2024,BLZ2024,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,World,2025,BLZ2025,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,World,2026,BLZ2026,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,World,2027,BLZ2027,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,World,2028,BLZ2028,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,World,2029,BLZ2029,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Benin,BEN,World,2000,BEN2000,1245904662.40,264629965.00,0.00,978426982.20,1243056947.20,2847715.20,978.43,264.63,0.00,2.85,16.80,43.33,1245.90
Benin,BEN,World,2001,BEN2001,1309945403.10,280761414.30,0.00,1026486846.10,1307248260.40,2697142.70,1026.49,280.76,0.00,2.70,14.20,20.46,1309.95
Benin,BEN,World,2002,BEN2002,1456262255.70,301606466.30,0.00,1151446333.30,1453052799.60,3209456.10,1151.45,301.61,0.00,3.21,22.33,21.44,1456.26
Benin,BEN,World,2003,BEN2003,1361711524.20,70236914.40,0.00,1287609306.90,1357846221.30,3865302.90,1287.61,70.24,0.00,3.87,11.74,26.60,1361.71
Benin,BEN,World,2004,BEN2004,1512719543.10,72905064.50,0.00,1435645888.60,1508550953.10,4168590.00,1435.65,72.91,0.00,4.17,13.70,18.01,1512.72
Benin,BEN,World,2005,BEN2005,1450671912.80,97880792.40,0.00,1352791120.40,1450671912.80,0.00,1352.79,97.88,0.00,0.00,14.28,24.50,1450.67
Benin,BEN,World,2006,BEN2006,602480824.00,136332103.30,0.00,466148720.70,602480824.00,..,466.15,136.33,0.00,0.00,12.41,27.43,602.48
Benin,BEN,World,2007,BEN2007,766724915.20,158559960.10,0.00,608164955.10,766724915.20,..,608.16,158.56,0.00,0.00,10.58,18.66,766.72
Benin,BEN,World,2008,BEN2008,871899139.90,163583792.40,0.00,708315347.50,871899139.90,..,708.32,163.58,0.00,0.00,10.05,16.46,871.90
Benin,BEN,World,2009,BEN2009,982643252.00,163236179.40,0.00,819407072.60,982643252.00,..,819.41,163.24,0.00,0.00,11.93,31.56,982.64
Benin,BEN,World,2010,BEN2010,1112249265.40,175046188.70,0.00,937203076.70,1112249265.40,..,937.20,175.05,0.00,0.00,13.14,25.60,1112.25
Benin,BEN,World,2011,BEN2011,1192152175.00,190658983.00,0.00,1001493192.00,1192152175.00,..,1001.49,190.66,0.00,0.00,13.32,29.45,1192.15
Benin,BEN,World,2012,BEN2012,1300014620.70,204163419.90,0.00,1095851200.80,1300014620.70,..,1095.85,204.16,0.00,0.00,16.15,39.95,1300.01
Benin,BEN,World,2013,BEN2013,1594875397.30,212922687.70,0.00,1381952709.60,1594875397.30,..,1381.95,212.92,0.00,0.00,18.62,62.46,1594.88
Benin,BEN,World,2014,BEN2014,1761635735.50,300937548.70,0.00,1460698186.80,1761635735.50,0.00,1460.70,300.94,0.00,0.00,24.03,47.12,1761.64
Benin,BEN,World,2015,BEN2015,1902001319.60,356821681.00,0.00,1545179638.60,1902001319.60,0.00,1545.18,356.82,0.00,0.00,24.17,45.16,1902.00
Benin,BEN,World,2016,BEN2016,2017730727.30,353043861.80,0.00,1664686865.50,2017730727.30,0.00,1664.69,353.04,0.00,0.00,27.91,60.61,2017.73
Benin,BEN,World,2017,BEN2017,2510628402.70,419882733.50,0.00,2049626469.40,2469509202.90,41119199.80,2049.63,419.88,0.00,41.12,32.69,54.08,2510.63
Benin,BEN,World,2018,BEN2018,3299429582.80,451577723.30,0.00,2032362249.50,2483939972.80,815489610.00,2032.36,451.58,0.00,815.49,40.12,169.60,3299.43
Benin,BEN,World,2019,BEN2019,3603242971.30,439136363.40,556562691.80,2099810928.70,2538947292.10,1064295679.20,2099.81,439.14,556.56,507.73,76.74,415.60,3603.24
Benin,BEN,World,2020,BEN2020,4458971290.50,527888773.80,613550000.00,2671593212.20,3199481986.00,1259489304.50,2626.73,527.89,613.55,645.94,111.12,99.40,4414.10
Benin,BEN,World,2021,BEN2021,5828138365.80,608922942.40,1898237600.00,2717828682.40,3326751624.80,2501386741.00,2675.34,608.92,1898.24,603.15,105.39,623.22,5785.65
Benin,BEN,World,2022,BEN2022,..,..,0.00,..,..,..,2895.06,668.22,1787.62,639.11,163.47,292.14,5990.01
Benin,BEN,World,2023,BEN2023,..,..,0.00,..,..,..,0.00,0.00,0.00,0.00,204.43,467.88,0.00
Benin,BEN,World,2024,BEN2024,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Benin,BEN,World,2025,BEN2025,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Benin,BEN,World,2026,BEN2026,..,..,0.00,..,..,..,..,..,..,..,..,..,..
Benin,BEN,World,2027,BEN2027,..,..,0.00,..,..,..,..,..,..,..,..,..,..
